STATE,COUNTY_x,FIPS,pctile_pm25,pctile_diesel,pctile_traffic,SVI,E_TOTPOP,EPL_POV200,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,EPL_NPL,EPL_TRI,EPL_TSD,E_PARK,EPL_ROAD,EPL_IMPWTR,EPL_NEHD,EPL_SMOKE,EPL_CFLD,EPL_DRGT,EPL_HRCN,EPL_RFLD,EPL_SWND,EPL_TRND,Tribe_PCT_Tract,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_PTSDF,T_UNEMPPCT,T_D5_RSEI_AIR,T_D5_PWDIS
Georgia,Fulton County,13121010221,98,85,86,0.3624,2092,0.2425,0.6153,0.0,0.8971,0.9248,0.0,0.0,0.0,100.0,0.6136,0.5484,0.0392,0.1551,0.0,0.7333,0.4823,0.6659,0.398,0.0,0.0,84.0,39.0,75.0,45.0,73.0,32.0,83 %ile,48 %ile,38 %ile
Georgia,Fulton County,13121010222,95,88,87,0.0018,2564,0.0366,0.6724,0.0,0.9104,0.9248,0.0,0.0,0.0,76.8937,0.3795,0.7037,0.0392,0.1465,0.0,0.716,0.4824,0.6659,0.392,0.0,0.0,85.0,40.0,81.0,41.0,77.0,34.0,38 %ile,15 %ile,14 %ile
Georgia,Fulton County,13121010223,95,88,92,0.0392,2845,0.036,0.6724,0.0,0.9104,0.9248,0.0,0.0,0.0,79.9886,0.4331,0.7048,0.0392,0.1465,0.0,0.7564,0.4824,0.6659,0.392,0.0,0.0,85.0,38.0,83.0,41.0,80.0,40.0,10 %ile,16 %ile,19 %ile
Georgia,Fulton County,13121010305,63,72,64,0.7607,5167,0.3629,0.6153,0.0,0.7603,0.9248,0.0,0.0,0.0,100.0,0.6136,0.356,0.0392,0.1551,0.0,0.7883,0.4824,0.6659,0.392,0.0,0.0,79.0,24.0,63.0,51.0,55.0,60.0,10 %ile,59 %ile,77 %ile
Georgia,Fulton County,13121010306,58,65,44,0.1573,4101,0.2908,0.6153,0.0,0.7603,0.9248,0.0,0.386,0.0,73.0987,0.475,0.3614,0.0392,0.1551,0.0,0.7961,0.4824,0.6659,0.392,0.0,0.0,78.0,23.0,59.0,49.0,49.0,55.0,20 %ile,50 %ile,66 %ile
Georgia,Fulton County,13121010307,58,65,42,0.4156,5690,0.2911,0.6153,0.0,0.8073,0.9248,0.0,0.5698,0.0,46.1104,0.347,0.356,0.0392,0.1551,0.0,0.8127,0.4824,0.6659,0.392,0.0,0.0,77.0,22.0,56.0,42.0,57.0,46.0,74 %ile,37 %ile,60 %ile
Georgia,Fulton County,13121010308,58,65,49,0.3541,4837,0.4497,0.6153,0.0,0.6953,0.9248,0.0,0.0,0.0,42.0747,0.3256,0.3145,0.0392,0.1551,0.0,0.8127,0.4824,0.6659,0.392,0.0,0.0,76.0,22.0,53.0,43.0,50.0,45.0,95 %ile,37 %ile,56 %ile
Georgia,Fulton County,13121010309,45,47,54,0.244,4300,0.35,0.5463,0.0,0.5456,0.9248,0.0,0.0,0.0,35.1191,0.3168,0.5241,0.0392,0.1365,0.0,0.8221,0.4824,0.6659,0.392,0.0,0.0,71.0,20.0,38.0,43.0,34.0,28.0,0 %ile,48 %ile,73 %ile
Georgia,Fulton County,13121010310,45,47,37,0.1565,5651,0.0132,0.5463,0.0,0.5456,0.9248,0.0,0.4089,0.0,97.0007,0.4145,0.3011,0.0392,0.1365,0.0,0.8075,0.4824,0.6659,0.392,0.0,0.0,74.0,21.0,43.0,49.0,32.0,33.0,10 %ile,42 %ile,58 %ile
Georgia,Fulton County,13121010311,45,47,56,0.3041,6054,0.59,0.5463,0.0,0.5456,0.9248,0.0,0.6582,0.0,87.3162,0.464,0.4673,0.0392,0.1465,0.0,0.8109,0.4824,0.6659,0.392,0.0,0.0,76.0,22.0,51.0,53.0,39.0,51.0,98 %ile,42 %ile,54 %ile
Georgia,Fulton County,13121010312,63,72,31,0.2688,2897,0.0468,0.6153,0.0,0.789,0.9248,0.0,0.7578,0.765,100.0,0.4082,0.6343,0.0392,0.1551,0.0,0.7817,0.4824,0.6659,0.392,0.0,0.0,80.0,26.0,66.0,61.0,52.0,74.0,84 %ile,54 %ile,64 %ile
Georgia,Fulton County,13121010313,63,72,67,0.172,3681,0.1352,0.6153,0.0,0.789,0.9248,0.0,0.7183,0.693,88.528,0.5256,0.6456,0.0392,0.1551,0.0,0.7883,0.4824,0.6659,0.392,0.0,0.0,79.0,24.0,62.0,64.0,51.0,70.0,93 %ile,43 %ile,46 %ile
Georgia,Fulton County,13121010314,45,47,23,0.004,2742,0.0,0.5463,0.0,0.5456,0.9248,0.0,0.5108,0.0,57.1203,0.1295,0.3545,0.0392,0.1365,0.0,0.8127,0.4824,0.6659,0.392,0.0,0.0,76.0,22.0,53.0,50.0,33.0,47.0,11 %ile,46 %ile,59 %ile
Georgia,Fulton County,13121010315,45,47,40,0.4037,5327,0.2663,0.6153,0.0,0.5652,0.9248,0.0,0.0,0.0,34.5413,0.4216,0.2202,0.0392,0.1365,0.0,0.8109,0.4824,0.6659,0.392,0.0,0.0,75.0,21.0,45.0,43.0,42.0,37.0,34 %ile,51 %ile,32 %ile
Georgia,Fulton County,13121010401,34,32,51,0.8291,4926,0.5237,0.5463,0.0,0.3643,0.4976,0.0,0.6094,0.4821,64.9036,0.302,0.2506,0.0291,0.1365,0.0,0.7931,0.5447,0.6659,0.3778,0.7114,0.0,67.0,17.0,37.0,32.0,31.0,30.0,65 %ile,41 %ile,19 %ile
Georgia,Fulton County,13121010402,34,32,18,0.5225,4141,0.4088,0.5463,0.0,0.3643,0.4976,0.0,0.4258,0.5009,30.8729,0.2855,0.4139,0.0291,0.1551,0.0,0.8221,0.5204,0.6659,0.3896,0.5198,0.0,65.0,18.0,29.0,36.0,24.0,24.0,30 %ile,40 %ile,73 %ile
Georgia,Fulton County,13121010508,56,61,71,0.8237,4267,0.8105,0.6153,0.0,0.6988,0.9248,0.0,0.0,0.0,100.0,0.3639,0.4739,0.0392,0.1465,0.0,0.7792,0.4824,0.6659,0.392,0.0,0.0,76.0,21.0,60.0,34.0,68.0,47.0,93 %ile,47 %ile,80 %ile
Georgia,Fulton County,13121010517,53,57,67,0.6394,5427,0.8197,0.7041,0.0,0.6498,0.9248,0.0,0.3966,0.0,80.5194,0.2288,0.536,0.0392,0.1465,0.0,0.7792,0.4824,0.6659,0.392,0.0,0.0,75.0,21.0,55.0,32.0,64.0,44.0,60 %ile,40 %ile,20 %ile
Georgia,Fulton County,13121010518,53,57,42,0.4631,2876,0.3528,0.7041,0.0,0.6498,0.9248,0.0,0.4114,0.0,99.4671,0.1522,0.4257,0.0392,0.1465,0.0,0.7792,0.4824,0.6659,0.392,0.0,0.0,76.0,20.0,58.0,32.0,63.0,44.0,79 %ile,38 %ile,14 %ile
Georgia,Fulton County,13121010519,42,51,74,0.4185,3605,0.6905,0.6153,0.0,0.5838,0.9248,0.0,0.7422,0.6863,94.9564,0.499,0.3267,0.0392,0.1365,0.0,0.7931,0.4824,0.6659,0.392,0.5198,0.0,71.0,18.0,49.0,32.0,48.0,56.0,20 %ile,41 %ile,11 %ile
Georgia,Fulton County,13121010520,42,51,63,0.2145,6805,0.8722,0.6153,0.0,0.5838,0.9248,0.0,0.6585,0.6579,59.5437,0.3769,0.3732,0.0392,0.127,0.0,0.8109,0.4824,0.6659,0.392,0.5198,0.0,70.0,18.0,40.0,37.0,35.0,37.0,98 %ile,37 %ile,55 %ile
Georgia,Fulton County,13121010521,57,74,86,0.8697,1886,0.6628,0.6724,0.0,0.8035,0.9248,0.0,0.5722,0.0,100.0,0.4612,0.6314,0.0392,0.1465,0.0,0.77,0.4824,0.6659,0.392,0.0,0.0,77.0,22.0,73.0,38.0,78.0,56.0,82 %ile,51 %ile,82 %ile
Georgia,Fulton County,13121010522,57,74,94,0.9565,5735,0.8922,0.7041,0.0,0.7796,0.9248,0.0,0.6303,0.4327,90.7029,0.5895,0.4189,0.0392,0.1465,0.0,0.7817,0.4824,0.6659,0.392,0.0,0.0,77.0,21.0,69.0,37.0,80.0,53.0,74 %ile,52 %ile,83 %ile
Georgia,Fulton County,13121010523,51,61,68,0.6344,1485,0.8835,0.6724,0.0,0.6967,0.9248,0.0,0.6892,0.0,83.0674,0.6136,0.4152,0.0392,0.1465,0.0,0.7906,0.4824,0.6659,0.392,0.0,0.0,75.0,20.0,54.0,36.0,61.0,45.0,32 %ile,49 %ile,10 %ile
Georgia,Fulton County,13121010524,51,61,67,0.7028,4063,0.9072,0.6724,0.0,0.6967,0.9248,0.0,0.7579,0.6018,100.0,0.6136,0.4158,0.0392,0.1465,0.0,0.7792,0.4824,0.6659,0.392,0.0,0.0,75.0,20.0,55.0,34.0,60.0,50.0,41 %ile,44 %ile,11 %ile
